縣市別,年份,調查站_座標_經度,調查站_座標_緯度,總計_流量(PCU)
嘉義縣,109,120.18967,23.45222,"6,784"
嘉義縣,109,120.18967,23.45222,"6,623"
嘉義縣,109,120.25967,23.45222,"11,241"
嘉義縣,109,120.25967,23.45222,"9,845"
嘉義縣,109,120.32269,23.42861,"12,717"
嘉義縣,109,120.32269,23.42861,"13,244"
嘉義縣,109,120.44503,23.42944,"11,770"
嘉義縣,109,120.44503,23.42944,"12,391"
嘉義縣,109,120.45500,23.43281,"8,884"
嘉義縣,109,120.45500,23.43281,"8,803"
台南市,109,120.13849,23.27456,"9,051"
台南市,109,120.13849,23.27456,"9,536"
台南市,109,120.20928,23.24027,"10,268"
台南市,109,120.20928,23.24027,"10,280"
台南市,109,120.30272,23.18069,"6,533"
台南市,109,120.30272,23.18069,"6,252"
台南市,109,120.36789,23.14531,"6,257"
台南市,109,120.36789,23.14531,"6,132"
台南市,109,120.43550,23.13744,"6,825"
台南市,109,120.43550,23.13744,"7,305"
台南市,109,120.29371,22.90994,"15,497"
台南市,109,120.29371,22.90994,"14,581"
台南市,109,120.20979,22.92728,"32,538"
台南市,109,120.20979,22.92728,"33,396"
台南市,109,120.28579,23.00671,"29,250"
台南市,109,120.28579,23.00671,"30,437"
台南市,109,120.27193,22.96850,"21,676"
台南市,109,120.27193,22.96850,"20,734"
台南市,109,120.29371,22.90994,"14,940"
台南市,109,120.29371,22.90994,"14,457"
台南市,109,120.31644,22.97389,"13,142"
台南市,109,120.31644,22.97389,"12,472"
宜蘭縣,109,121.88503,24.93471,"12,458"
宜蘭縣,109,121.88503,24.93471,"10,536"
宜蘭縣,109,121.83052,24.86754,"12,427"
宜蘭縣,109,121.83052,24.86754,"11,252"
宜蘭縣,109,121.82097,24.72411,"3,776"
宜蘭縣,109,121.82097,24.72411,"4,231"
宜蘭縣,109,121.85409,24.61105,"6,260"
宜蘭縣,109,121.85409,24.61105,"6,571"
宜蘭縣,109,121.83519,24.59854,"6,134"
宜蘭縣,109,121.83519,24.59854,"4,401"
宜蘭縣,109,121.80381,24.84314,"13,500"
宜蘭縣,109,121.80381,24.84314,"12,724"
宜蘭縣,109,121.48731,24.62989,321
宜蘭縣,109,121.48731,24.62989,336
宜蘭縣,109,121.50041,24.60478,435
宜蘭縣,109,121.50041,24.60478,475
宜蘭縣,109,121.53798,24.62445,"3,365"
宜蘭縣,109,121.53798,24.62445,"2,029"
宜蘭縣,109,121.60978,24.67383,"3,615"
宜蘭縣,109,121.60978,24.67383,"3,764"
宜蘭縣,109,121.71591,24.72881,"5,314"
宜蘭縣,109,121.71591,24.72881,"5,338"
宜蘭縣,109,121.74965,24.75581,"3,922"
宜蘭縣,109,121.74965,24.75581,"4,500"
宜蘭縣,109,121.78301,24.74752,"6,241"
宜蘭縣,109,121.78301,24.74752,"6,054"
宜蘭縣,109,121.47931,24.57514,"1,691"
宜蘭縣,109,121.47931,24.57514,"1,452"
宜蘭縣,109,121.36361,24.43040,"1,121"
宜蘭縣,109,121.36361,24.43040,"1,046"
宜蘭縣,109,121.60919,24.63256,444
宜蘭縣,109,121.60919,24.63256,545
宜蘭縣,109,121.72907,24.66959,"6,370"
宜蘭縣,109,121.72907,24.66959,"7,955"
宜蘭縣,109,121.77417,24.67499,"4,494"
宜蘭縣,109,121.77417,24.67499,"4,834"
宜蘭縣,109,121.81501,24.66881,"6,478"
宜蘭縣,109,121.81501,24.66881,"5,177"
宜蘭縣,109,121.67099,24.74940,469
宜蘭縣,109,121.67099,24.74940,514
宜蘭縣,109,121.74687,24.75655,"3,280"
宜蘭縣,109,121.74687,24.75655,"3,257"
花蓮縣,109,121.38497,24.19203,865
花蓮縣,109,121.38497,24.19203,664
花蓮縣,109,121.62172,24.15550,"3,456"
花蓮縣,109,121.62172,24.15550,"4,327"
宜蘭縣,109,121.79408,24.84941,"2,184"
宜蘭縣,109,121.79408,24.84941,"1,077"
宜蘭縣,109,121.77736,24.83022,"11,544"
宜蘭縣,109,121.77736,24.83022,"12,675"
宜蘭縣,109,121.76425,24.77353,"5,411"
宜蘭縣,109,121.76425,24.77353,"5,805"
宜蘭縣,109,121.76997,24.69239,"11,584"
宜蘭縣,109,121.76997,24.69239,"11,612"
宜蘭縣,109,121.76997,24.69239,"8,172"
宜蘭縣,109,121.76997,24.69239,"8,231"
宜蘭縣,109,121.83511,24.59681,"13,331"
宜蘭縣,109,121.83511,24.59681,"13,909"
宜蘭縣,109,121.84617,24.59438,"6,628"
宜蘭縣,109,121.84617,24.59438,"6,307"
宜蘭縣,109,121.80512,24.46669,"5,417"
宜蘭縣,109,121.80512,24.46669,"5,100"
宜蘭縣,109,121.77866,24.45587,"2,496"
宜蘭縣,109,121.77866,24.45587,"2,320"
宜蘭縣,109,121.75285,24.29711,"7,288"
宜蘭縣,109,121.75285,24.29711,"6,965"
花蓮縣,109,121.65433,24.17002,"6,920"
花蓮縣,109,121.65433,24.17002,"7,059"
花蓮縣,109,121.64306,24.13222,"15,148"
花蓮縣,109,121.64306,24.13222,"14,946"
花蓮縣,109,121.61600,24.10219,"8,822"
花蓮縣,109,121.61600,24.10219,"9,426"
花蓮縣,109,121.61366,24.00712,"11,923"
花蓮縣,109,121.61366,24.00712,"10,249"
花蓮縣,109,121.61264,23.98064,"12,926"
花蓮縣,109,121.61264,23.98064,"15,763"
花蓮縣,109,121.59425,23.98064,"9,308"
花蓮縣,109,121.59425,23.98064,"8,956"
花蓮縣,109,121.52123,23.88208,"8,443"
花蓮縣,109,121.52123,23.88208,"7,774"
花蓮縣,109,121.47025,23.81516,"7,111"
花蓮縣,109,121.47025,23.81516,"7,968"
花蓮縣,109,121.44485,23.73713,"6,815"
花蓮縣,109,121.44485,23.73713,"6,815"
花蓮縣,109,121.44485,23.73713,"7,956"
花蓮縣,109,121.44485,23.73713,"7,421"
花蓮縣,109,121.40885,23.69187,"7,363"
花蓮縣,109,121.40885,23.69187,"7,571"
花蓮縣,109,121.32297,23.32561,"7,419"
花蓮縣,109,121.32297,23.32561,"7,410"
花蓮縣,109,121.33296,23.29918,"8,380"
花蓮縣,109,121.33296,23.29918,"8,207"
花蓮縣,109,121.24219,23.16596,"6,248"
花蓮縣,109,121.24219,23.16596,"6,746"
花蓮縣,109,121.58792,23.97422,"10,171"
花蓮縣,109,121.58792,23.97422,"9,559"
花蓮縣,109,121.50572,23.91494,946
花蓮縣,109,121.50572,23.91494,999
宜蘭縣,109,121.85743,24.59444,634
宜蘭縣,109,121.85743,24.59444,480
宜蘭縣,109,121.77854,24.44897,"3,218"
宜蘭縣,109,121.77854,24.44897,"2,833"
花蓮縣,109,121.60142,23.92350,"4,811"
花蓮縣,109,121.60142,23.92350,"5,681"
花蓮縣,109,121.56353,23.78609,"2,086"
花蓮縣,109,121.56353,23.78609,"2,634"
花蓮縣,109,121.54717,23.70493,"2,334"
花蓮縣,109,121.54717,23.70493,"1,800"
花蓮縣,109,121.52359,23.60112,"2,553"
花蓮縣,109,121.52359,23.60112,"2,123"
花蓮縣,109,121.51859,23.56757,"2,384"
花蓮縣,109,121.51859,23.56757,"2,005"
花蓮縣,109,121.48808,23.46663,"2,078"
花蓮縣,109,121.48808,23.46663,"1,813"
花蓮縣,109,121.42979,23.66387,"3,330"
花蓮縣,109,121.42979,23.66387,"4,146"
花蓮縣,109,121.45782,23.65629,696
花蓮縣,109,121.45782,23.65629,678
花蓮縣,109,121.59046,23.92485,"14,778"
花蓮縣,109,121.59046,23.92485,"13,184"
花蓮縣,109,121.47350,23.81539,"13,576"
花蓮縣,109,121.47350,23.81539,"14,857"
花蓮縣,109,121.30642,24.17856,"1,340"
花蓮縣,109,121.30642,24.17856,"1,231"
花蓮縣,109,121.25228,23.17297,"1,294"
花蓮縣,109,121.25228,23.17297,"1,234"
花蓮縣,109,121.35838,23.26730,"1,663"
花蓮縣,109,121.35838,23.26730,"1,571"
新北市,110,121.50382,25.0502347,77120
新北市,110,121.50382,25.0502347,78295
新北市,110,121.4546055,25.060429,26466
新北市,110,121.4546055,25.060429,17059
新北市,110,121.453437,25.0605974,21693
新北市,110,121.453437,25.0605974,29935
新北市,110,121.4208484,25.0321823,26007
新北市,110,121.4208484,25.0321823,24178
桃園市,110,121.4055728,25.018181,36344
桃園市,110,121.4055728,25.018181,32799
桃園市,110,121.363976,25.0010016,16904
桃園市,110,121.363976,25.0010016,11391
桃園市,110,121.3326617,24.9971367,30274
桃園市,110,121.3326617,24.9971367,31573
桃園市,110,121.2695349,24.97744428,28049
桃園市,110,121.2695349,24.97744428,33273
桃園市,110,121.2316567,24.96367972,31686
桃園市,110,121.2316567,24.96367972,28092
桃園市,110,121.206437,24.94934868,13824
桃園市,110,121.206437,24.94934868,14978
桃園市,110,121.187577,24.923261,19949
桃園市,110,121.187577,24.923261,23152
桃園市,110,121.145381,24.90690599,14962
桃園市,110,121.145381,24.90690599,15930
新竹縣,110,121.0864895,24.8877403,7387
新竹縣,110,121.0864895,24.8877403,6911
新竹縣,110,121.0381867,24.8798273,6093
新竹縣,110,121.0381867,24.8798273,5958
新竹縣,110,121.006487,24.87918276,20461
新竹縣,110,121.006487,24.87918276,24972
新竹縣,110,121.0037085,24.8534749,30160
新竹縣,110,121.0037085,24.8534749,29914
新竹縣,110,121.0052924,24.8381254,17853
新竹縣,110,121.0052924,24.8381254,22309
新竹縣,110,121.0023159,24.8311828,22943
新竹縣,110,121.0023159,24.8311828,24064
新竹縣,110,120.9976118,24.8254322,27726
新竹縣,110,120.9976118,24.8254322,46897
新竹市,110,120.9670968,24.8135906,19109
新竹市,110,120.9670968,24.8135906,17686
新竹市,110,120.9371119,24.790729,16468
新竹市,110,120.9371119,24.790729,16017
新竹縣,110,120.9159139,24.73121099,9601
新竹縣,110,120.9159139,24.73121099,9444
新北市,110,121.5046668,25.0640399,49141
新北市,110,121.5046668,25.0640399,49413
新北市,110,121.4881359,25.057524,24107
新北市,110,121.4881359,25.057524,21177
新北市,110,121.4485624,25.0352992,32973
新北市,110,121.4485624,25.0352992,31243
桃園市,110,121.3694876,25.00744311,8420
桃園市,110,121.3694876,25.00744311,15065
桃園市,110,121.3217935,24.9916988,26424
桃園市,110,121.3217935,24.9916988,26973
桃園市,110,121.3046973,24.98980825,19905
桃園市,110,121.3046973,24.98980825,18819
新北市,110,121.4597602,25.1350839,62134
新北市,110,121.4597602,25.1350839,61889
新北市,110,121.4592507,25.15683276,58539
新北市,110,121.4592507,25.15683276,57572
新北市,110,121.4577965,25.17458668,35831
新北市,110,121.4577965,25.17458668,36317
新北市,110,121.4502011,25.18237753,29889
新北市,110,121.4502011,25.18237753,32395
新北市,110,121.448075,25.19957192,20056
新北市,110,121.448075,25.19957192,20719
新北市,110,121.4960354,25.2598649,13018
新北市,110,121.4960354,25.2598649,13401
新北市,110,121.5646332,25.29093356,6754
新北市,110,121.5646332,25.29093356,7208
新北市,110,121.6482901,25.2113215,12267
新北市,110,121.6482901,25.2113215,12153
新北市,110,121.6775462,25.2004511,10959
新北市,110,121.6775462,25.2004511,11029
新北市,110,121.6919875,25.17978924,11761
新北市,110,121.6919875,25.17978924,12592
基隆市,110,121.6998118,25.1489634,20514
基隆市,110,121.6998118,25.1489634,20675
基隆市,110,121.7836201,25.1461204,9297
基隆市,110,121.7836201,25.1461204,9111
新北市,110,121.8232635,25.1210315,12019
新北市,110,121.8232635,25.1210315,11805
新北市,110,121.9144739,25.0794757,6992
新北市,110,121.9144739,25.0794757,7605
新北市,110,121.9456796,25.0168814,7753
新北市,110,121.9456796,25.0168814,7953
新北市,110,121.6139945,25.2180367,2604
新北市,110,121.6139945,25.2180367,2721
新北市,110,121.4564526,25.159121,23663
新北市,110,121.4564526,25.159121,22301
新北市,110,121.4395705,25.1726635,12813
新北市,110,121.4395705,25.1726635,8303
基隆市,110,121.7359,25.101985,9981
基隆市,110,121.7359,25.101985,9582
新北市,110,121.7724219,25.0529926,3249
新北市,110,121.7724219,25.0529926,3342
新北市,110,121.7795574,25.0332684,3184
新北市,110,121.7795574,25.0332684,3119
新北市,110,121.849459,25.0351064,2999
新北市,110,121.849459,25.0351064,3232
新北市,110,121.8881015,25.0236458,2061
新北市,110,121.8881015,25.0236458,2143
新北市,110,121.7951567,25.1103365,4771
新北市,110,121.7951567,25.1103365,4957
新北市,110,121.4871001,25.03574,51515
新北市,110,121.4871001,25.03574,49338
新北市,110,121.4463545,24.9891249,14230
新北市,110,121.4463545,24.9891249,14444
新北市,110,121.4251421,24.9626666,17401
新北市,110,121.4251421,24.9626666,15368
新北市,110,121.3955455,24.9387691,5307
新北市,110,121.3955455,24.9387691,4237
新北市,110,121.3748819,24.9302055,9832
新北市,110,121.3748819,24.9302055,10535
桃園市,110,121.3005358,24.893891,5242
桃園市,110,121.3005358,24.893891,5334
桃園市,110,121.2823251,24.8898128,20262
桃園市,110,121.2823251,24.8898128,20844
桃園市,110,121.2789928,24.8937621,20641
桃園市,110,121.2789928,24.8937621,21377
桃園市,110,121.2740265,24.8922752,17099
桃園市,110,121.2740265,24.8922752,19039
桃園市,110,121.2581342,24.87898126,6504
桃園市,110,121.2581342,24.87898126,6332
桃園市,110,121.2173919,24.8678327,10887
桃園市,110,121.2173919,24.8678327,11507
桃園市,110,121.2061443,24.8286136,7264
桃園市,110,121.2061443,24.8286136,6812
新竹縣,110,121.1711002,24.7610714,5076
新竹縣,110,121.1711002,24.7610714,4980
新竹縣,110,121.1094657,24.7216969,10180
新竹縣,110,121.1094657,24.7216969,10328
新竹縣,110,121.0819267,24.7251361,7834
新竹縣,110,121.0819267,24.7251361,8318
新竹縣,110,121.022533,24.68663771,2929
新竹縣,110,121.022533,24.68663771,2961
桃園市,110,121.264314,24.8781673,8592
桃園市,110,121.264314,24.8781673,8807
桃園市,110,121.241482,24.82735192,6848
桃園市,110,121.241482,24.82735192,7239
桃園市,110,121.207188,24.8259543,6398
桃園市,110,121.207188,24.8259543,6585
桃園市,110,121.2672056,25.0622992,9959
桃園市,110,121.2672056,25.0622992,14281
桃園市,110,121.3026643,25.03269078,35286
桃園市,110,121.3026643,25.03269078,22196
桃園市,110,121.3070198,24.9980593,26764
桃園市,110,121.3070198,24.9980593,24149
桃園市,110,121.2976364,24.94841489,18216
桃園市,110,121.2976364,24.94841489,18252
桃園市,110,121.2919892,24.91907526,16536
桃園市,110,121.2919892,24.91907526,15368
桃園市,110,121.2790528,24.88720177,8316
桃園市,110,121.2790528,24.88720177,7925
桃園市,110,121.2792997,24.87428928,7183
桃園市,110,121.2792997,24.87428928,6526
桃園市,110,121.28302,24.8567343,6542
桃園市,110,121.28302,24.8567343,6826
桃園市,110,121.2543767,24.82404711,4486
桃園市,110,121.2543767,24.82404711,4213
新北市,110,121.6223121,25.05502379,32983
新北市,110,121.6223121,25.05502379,40878
新北市,110,121.630835,25.05501725,25659
新北市,110,121.630835,25.05501725,35807
新北市,110,121.6464207,25.061042,30675
新北市,110,121.6464207,25.061042,27805
新北市,110,121.6747217,25.0654759,13638
新北市,110,121.6747217,25.0654759,13410
基隆市,110,121.7037302,25.0825468,15186
基隆市,110,121.7037302,25.0825468,14634
基隆市,110,121.7406021,25.11321725,13839
基隆市,110,121.7406021,25.11321725,14908
新北市,110,121.635721,25.058007,19847
新北市,110,121.635721,25.058007,24401
新北市,110,121.6608425,25.0683647,17711
新北市,110,121.6608425,25.0683647,18007
基隆市,110,121.6906202,25.07802703,5807
基隆市,110,121.6906202,25.07802703,6984
桃園市,110,121.2896372,24.8431199,5746
桃園市,110,121.2896372,24.8431199,5559
桃園市,110,121.3058923,24.83050641,4459
桃園市,110,121.3058923,24.83050641,4357
桃園市,110,121.3313805,24.8313867,3905
桃園市,110,121.3313805,24.8313867,3853
桃園市,110,121.3658223,24.7924654,1270
桃園市,110,121.3658223,24.7924654,1355
桃園市,110,121.3867013,24.6786316,779
桃園市,110,121.3867013,24.6786316,859
新北市,110,121.3769403,24.8841433,3444
新北市,110,121.3769403,24.8841433,3664
桃園市,110,121.3309586,24.8352553,1484
桃園市,110,121.3309586,24.8352553,1516
新北市,110,121.5413866,24.9826974,28031
新北市,110,121.5413866,24.9826974,23900
新北市,110,121.5433534,24.9530511,19677
新北市,110,121.5433534,24.9530511,20241
新北市,110,121.5584345,24.9541564,6198
新北市,110,121.5584345,24.9541564,6517
新北市,110,121.6323147,24.9519425,1993
新北市,110,121.6323147,24.9519425,2050
新北市,110,121.7110644,24.9340629,2649
新北市,110,121.7110644,24.9340629,2277
新北市,110,121.7199145,24.9023915,2001
新北市,110,121.7199145,24.9023915,1484
新北市,110,121.5460269,24.9496056,7935
新北市,110,121.5460269,24.9496056,8240
新北市,110,121.5496667,24.8907321,3540
新北市,110,121.5496667,24.8907321,3458
新竹市,110,120.9062679,24.7397901,5664
新竹市,110,120.9062679,24.7397901,6545
新北市,110,121.4570407,25.12557342,44896
新北市,110,121.4570407,25.12557342,43443
新北市,110,121.4464343,25.14571949,15749
新北市,110,121.4464343,25.14571949,16623
新北市,110,121.3970245,25.1446493,6946
新北市,110,121.3970245,25.1446493,17179
新北市,110,121.3922654,25.14318472,8920
新北市,110,121.3922654,25.14318472,8330
桃園市,110,121.2529193,25.1113927,7373
桃園市,110,121.2529193,25.1113927,6939
桃園市,110,121.2098125,25.07974943,3077
桃園市,110,121.2098125,25.07974943,2759
桃園市,110,121.1832806,25.0652662,21307
桃園市,110,121.1832806,25.0652662,21458
桃園市,110,121.0685559,25.02974102,4302
桃園市,110,121.0685559,25.02974102,4748
桃園市,110,121.0274337,24.9847461,3645
桃園市,110,121.0274337,24.9847461,3609
新竹縣,110,120.9742392,24.90479975,4011
新竹縣,110,120.9742392,24.90479975,4014
新竹縣,110,120.9349179,24.84337054,16339
新竹縣,110,120.9349179,24.84337054,15425
桃園市,110,121.235854,25.10726734,3579
桃園市,110,121.235854,25.10726734,4020
桃園市,110,121.2299506,25.02832151,29084
桃園市,110,121.2299506,25.02832151,21527
桃園市,110,121.2139269,25.0041966,10575
桃園市,110,121.2139269,25.0041966,8731
桃園市,110,121.1487422,24.95543981,10492
桃園市,110,121.1487422,24.95543981,10112
桃園市,110,121.1211259,24.9428382,8182
桃園市,110,121.1211259,24.9428382,7736
新竹縣,110,121.074146,24.88923325,2530
新竹縣,110,121.074146,24.88923325,2782
新北市,110,121.3604927,25.1334903,16470
新北市,110,121.3604927,25.1334903,15321
桃園市,110,121.2429991,25.1125658,14529
桃園市,110,121.2429991,25.1125658,13757
桃園市,110,121.2402977,25.11198426,1722
桃園市,110,121.2402977,25.11198426,983
桃園市,110,121.1841291,25.0860738,13376
桃園市,110,121.1841291,25.0860738,13218
桃園市,110,121.1829317,25.0851628,5156
桃園市,110,121.1829317,25.0851628,4697
桃園市,110,121.0605435,25.0352814,13500
桃園市,110,121.0605435,25.0352814,13257
桃園市,110,121.0530387,25.028513,4176
桃園市,110,121.0530387,25.028513,3687
桃園市,110,121.0236116,24.9946492,12029
桃園市,110,121.0236116,24.9946492,6309
桃園市,110,121.0206387,24.987518,734
桃園市,110,121.0206387,24.987518,877
新竹縣,110,120.9540645,24.8760104,11402
新竹縣,110,120.9540645,24.8760104,14217
新竹縣,110,120.9197396,24.7948427,10362
新竹縣,110,120.9197396,24.7948427,10190
新竹縣,110,120.8971985,24.7435566,6212
新竹縣,110,120.8971985,24.7435566,6984
新竹縣,110,120.8851625,24.7362465,6589
新竹縣,110,120.8851625,24.7362465,7146
新竹縣,110,120.8999313,24.7420147,5721
新竹縣,110,120.8999313,24.7420147,6018
新北市,110,121.3794674,25.1429506,7727
新北市,110,121.3794674,25.1429506,11407
新北市,110,121.6970945,25.1274993,9332
新北市,110,121.6970945,25.1274993,9625
基隆市,110,121.6958127,25.11764143,17751
基隆市,110,121.6958127,25.11764143,19696
新北市,110,121.726689,25.1047771,33135
新北市,110,121.726689,25.1047771,29831
新北市,110,121.762717,25.1078785,29696
新北市,110,121.762717,25.1078785,30749
基隆市,110,121.7793061,25.1103964,19839
基隆市,110,121.7793061,25.1103964,19166
新北市,110,121.807222,25.1186533,9850
新北市,110,121.807222,25.1186533,10458
新北市,110,121.7673407,25.1366876,5534
新北市,110,121.7673407,25.1366876,5567
新北市,110,121.7792228,25.1245171,10480
新北市,110,121.7792228,25.1245171,10135
新北市,110,175.0,27.815400,"8,845"
新北市,110,175.0,27.815400,"15,973"
新北市,110,121.4238489,25.1109394,26314
新北市,110,121.4238489,25.1109394,24178
新北市,110,121.435211,25.1070913,27881
新北市,110,121.435211,25.1070913,25928
新北市,110,121.4476148,25.0877289,36901
新北市,110,121.4476148,25.0877289,30726
新北市,110,121.4776718,25.0542323,34223
新北市,110,121.4776718,25.0542323,37700
新北市,110,121.4727143,25.0161811,51958
新北市,110,121.4727143,25.0161811,55340
新北市,110,121.4416258,25.059329,35860
新北市,110,121.4416258,25.059329,36919
新北市,110,121.4420533,25.0334934,33821
新北市,110,121.4420533,25.0334934,32523
新北市,110,121.4484627,24.9967417,37708
新北市,110,121.4484627,24.9967417,35904
新北市,110,121.4325279,24.9664931,33138
新北市,110,121.4325279,24.9664931,33256
桃園市,110,121.0996501,25.0007064,7790
桃園市,110,121.0996501,25.0007064,8085
桃園市,110,121.1005128,25.00004623,4747
桃園市,110,121.1005128,25.00004623,1280
桃園市,110,121.1673427,24.946448,32805
桃園市,110,121.1673427,24.946448,35003
桃園市,110,121.1674191,24.94639381,10023
桃園市,110,121.1674191,24.94639381,10465
桃園市,110,121.1979774,24.9320522,40733
桃園市,110,121.1979774,24.9320522,40882
桃園市,110,121.2032428,24.92957518,9042
桃園市,110,121.2032428,24.92957518,9337
桃園市,110,121.2295047,24.908135,20245
桃園市,110,121.2295047,24.908135,21672
桃園市,110,121.2309083,24.90623557,13177
桃園市,110,121.2309083,24.90623557,19490
桃園市,110,121.2368233,24.9017748,25496
桃園市,110,121.2368233,24.9017748,26831
桃園市,110,121.2512676,24.89884369,3454
桃園市,110,121.2512676,24.89884369,5021
新竹縣,110,120.9364795,24.8437073,5713
新竹縣,110,120.9364795,24.8437073,7216
新竹縣,110,120.9398576,24.8418386,16409
新竹縣,110,120.9398576,24.8418386,16554
新竹縣,110,120.9768846,24.8248451,26899
新竹縣,110,120.9768846,24.8248451,27914
新竹縣,110,120.9930143,24.8203711,22176
新竹縣,110,120.9930143,24.8203711,19698
新竹縣,110,121.0136865,24.807892,18161
新竹縣,110,121.0136865,24.807892,19317
新竹縣,110,121.0591916,24.7764935,17998
新竹縣,110,121.0591916,24.7764935,18675
新竹縣,110,121.0808023,24.7506431,19155
新竹縣,110,121.0808023,24.7506431,20342
新竹縣,110,121.1023336,24.7251301,11206
新竹縣,110,121.1023336,24.7251301,11691
新竹縣,110,121.0802248,24.7498175,6601
新竹縣,110,121.0802248,24.7498175,5905
高雄市,110,120.2264725,22.9104819,15687
高雄市,110,120.2264725,22.9104819,15858
高雄市,110,120.3171321,22.74251577,16427
高雄市,110,120.3171321,22.74251577,17729
高雄市,110,120.3226134,22.6978182,28858
高雄市,110,120.3226134,22.6978182,26675
高雄市,110,120.3675867,22.6343168,23631
高雄市,110,120.3675867,22.6343168,23501
高雄市,110,120.4267292,22.64459855,28140
高雄市,110,120.4267292,22.64459855,28056
屏東縣,110,120.4602563,22.65344499,26752
屏東縣,110,120.4602563,22.65344499,25706
屏東縣,110,120.4768463,22.65327127,13653
屏東縣,110,120.4768463,22.65327127,12624
屏東縣,110,120.542944,22.63256923,12253
屏東縣,110,120.542944,22.63256923,13433
屏東縣,110,120.5607922,22.60423232,4078
屏東縣,110,120.5607922,22.60423232,4342
屏東縣,110,120.5460035,22.57787069,7953
屏東縣,110,120.5460035,22.57787069,8080
屏東縣,110,120.5551827,22.54718131,4944
屏東縣,110,120.5551827,22.54718131,4695
屏東縣,110,120.5314176,22.52479128,4402
屏東縣,110,120.5314176,22.52479128,5251
屏東縣,110,120.5496897,22.46346002,13648
屏東縣,110,120.5496897,22.46346002,14406
屏東縣,110,120.5957307,22.38297903,12496
屏東縣,110,120.5957307,22.38297903,11682
屏東縣,110,120.6025196,22.37321705,9171
屏東縣,110,120.6025196,22.37321705,8322
屏東縣,110,120.6883537,22.20194589,4820
屏東縣,110,120.6883537,22.20194589,4503
高雄市,110,120.3508711,22.62730081,10558
高雄市,110,120.3508711,22.62730081,9615
高雄市,110,120.3841758,22.63046205,13323
高雄市,110,120.3841758,22.63046205,13341
高雄市,110,120.467158,22.96937257,1890
高雄市,110,120.467158,22.96937257,1721
高雄市,110,120.4855081,22.88607198,7392
高雄市,110,120.4855081,22.88607198,7754
高雄市,110,120.4978612,22.867962,3509
高雄市,110,120.4978612,22.867962,3508
屏東縣,110,120.5001786,22.78019198,5972
屏東縣,110,120.5001786,22.78019198,6127
屏東縣,110,120.4900911,22.74144252,9369
屏東縣,110,120.4900911,22.74144252,9731
屏東縣,110,120.4781616,22.67361499,11637
屏東縣,110,120.4781616,22.67361499,10563
屏東縣,110,120.47483,22.66522579,10793
屏東縣,110,120.47483,22.66522579,9774
臺東縣,110,121.167287,23.05635264,4524
臺東縣,110,121.167287,23.05635264,4607
臺東縣,110,121.1428605,22.93850329,2561
臺東縣,110,121.1428605,22.93850329,2442
臺東縣,110,121.0944798,22.89220597,4350
臺東縣,110,121.0944798,22.89220597,4536
臺東縣,110,121.09066,22.81035099,6505
臺東縣,110,121.09066,22.81035099,6611
臺東縣,110,121.1221739,22.76877687,5760
臺東縣,110,121.1221739,22.76877687,5390
臺東縣,110,121.0491729,22.76089885,4168
臺東縣,110,121.0491729,22.76089885,3959
臺東縣,110,121.0395789,22.70172622,2856
臺東縣,110,121.0395789,22.70172622,2742
臺東縣,110,120.9662365,22.52465541,3456
臺東縣,110,120.9662365,22.52465541,3631
臺東縣,110,120.906901,22.36070178,4455
臺東縣,110,120.906901,22.36070178,4599
屏東縣,110,120.7233692,22.20773628,7283
屏東縣,110,120.7233692,22.20773628,6575
臺東縣,110,121.0874612,22.78278551,3594
臺東縣,110,121.0874612,22.78278551,3376
屏東縣,110,120.833607,22.24376057,353
屏東縣,110,120.833607,22.24376057,435
臺東縣,110,121.4578357,23.31718753,926
臺東縣,110,121.4578357,23.31718753,966
臺東縣,110,121.3842758,23.10982092,2891
臺東縣,110,121.3842758,23.10982092,2761
臺東縣,110,121.3684951,23.10109222,2716
臺東縣,110,121.3684951,23.10109222,2672
臺東縣,110,121.311139,22.98363116,2900
臺東縣,110,121.311139,22.98363116,2595
臺東縣,110,121.2256979,22.87132502,3588
臺東縣,110,121.2256979,22.87132502,3319
臺東縣,110,121.1692153,22.77160187,6478
臺東縣,110,121.1692153,22.77160187,6528
臺東縣,110,121.1451744,22.74104053,5321
臺東縣,110,121.1451744,22.74104053,5392
臺東縣,110,121.0976677,22.72471685,8491
臺東縣,110,121.0976677,22.72471685,8392
臺東縣,110,121.1428231,22.79168214,1939
臺東縣,110,121.1428231,22.79168214,1762
高雄市,110,120.1796715,22.9002115,5548
高雄市,110,120.1796715,22.9002115,4996
高雄市,110,120.2274821,22.8605917,7190
高雄市,110,120.2274821,22.8605917,7915
高雄市,110,120.2437198,22.79411272,10109
高雄市,110,120.2437198,22.79411272,9587
高雄市,110,120.2704719,22.73127151,15908
高雄市,110,120.2704719,22.73127151,16338
高雄市,110,120.3690515,22.50668918,14308
高雄市,110,120.3690515,22.50668918,14373
高雄市,110,120.4089974,22.49824973,8992
高雄市,110,120.4089974,22.49824973,9382
屏東縣,110,120.4424187,22.49670704,10289
屏東縣,110,120.4424187,22.49670704,10115
屏東縣,110,120.456861,22.478823,12170
屏東縣,110,120.456861,22.478823,12804
屏東縣,110,120.5115646,22.43840165,8025
屏東縣,110,120.5115646,22.43840165,8339
屏東縣,110,120.5559506,22.41263852,4758
屏東縣,110,120.5559506,22.41263852,5133
