,ID,name,long,lat,location
709,C0U970,大福 (Dafu),121.6080,24.5108,宜蘭縣大同鄉太平山翠峰湖停車場木棧道旁
710,C0U980,坪林石牌 (Shipai Pinglin),121.8138,24.8006,宜蘭縣壯圍鄉大福路一段62巷26號(大福國小)
711,C0U990,員山 (Yuanshan),121.7739,24.8647,宜蘭縣頭城鎮與新北市坪林區交界附近之國有林班地(位於坪林石牌附近山區)
712,C0UA00,土場 (Tuchang),121.7224,24.7443,宜蘭縣員山鄉員山村復興路39號(員山國小)
713,C0UA10,鴛鴦湖 (Yuanyanghu),121.4953,24.5765,宜蘭縣大同鄉土場
714,C0UA20,多加屯 (Duojiatun),121.4122,24.5902,宜蘭縣大同鄉100線林道約15K(太平山事業區32林班內，鴛鴦湖工作站旁空地)
715,C0UA30,白嶺 (Bailing),121.3731,24.3686,宜蘭縣大同鄉南湖大山指標8.4K處(多加屯避難山屋附近)
716,C0UA40,西德山 (Xideshan),121.5190,24.5278,宜蘭縣大同鄉太平山白嶺苗圃內
717,C0UA50,西帽山 (Ximaoshan),121.7526,24.5606,宜蘭縣南澳鄉安平坑林道(力霸產業道路)附近山區(南澳事業區28林班內)
718,C0UA60,樟樹山 (Zhangshushan),121.8026,24.5553,宜蘭縣南澳鄉台泥大白山運石道附近山區(羅東事業區96林班內)
719,C0UA70,桃源谷 (Taoyuangu),121.7832,24.4139,宜蘭縣南澳鄉武塔村樟樹山附近山區
720,C0UA80,大溪漁港 (DASI FISHING),121.8888,24.9626,宜蘭縣頭城鎮及新北市貢寮區交界之桃源谷附近空地
721,C0UA90,石城 (SHIHCHENG),121.9029,24.9418,宜蘭縣頭城鎮大溪里濱海路5段492號(大溪安檢所樓頂)
722,C0UB00,淡江大學蘭陽校園 (TAMKANG LANYANG CAMPUS),121.9512,24.9804,宜蘭縣頭城鎮石城路85號(石城執檢站樓頂)
723,C0U520,雙連埤 (Shuanglianpi),121.7303,24.8232,宜蘭縣礁溪鄉林尾路180號（淡江大學蘭陽校園內）
724,C0U600,礁溪 (Chiaoshi),121.6413,24.7530,宜蘭縣員山鄉雙連埤地區(需徒步20分鐘)
725,C0U650,玉蘭 (Yulan),121.7656,24.8175,宜蘭縣礁溪鄉礁溪路四段23號(礁溪國民中學教室後宿舍旁)
726,C0U710,太平山 (Taipingshan),121.5870,24.6752,宜蘭縣大同鄉松羅村鹿場路11號(往松羅山頂瞭望亭旁)
727,C0U720,南山 (Nanshan),121.5256,24.5054,宜蘭縣大同鄉太平山93林班地(林務局路標22.3k處)
728,C1U501,牛鬥 (Nioudou),121.3816,24.4374,宜蘭縣大同鄉南山村4鄰埤南巷31-3號(南山國民小學內)
729,C1U670,寒溪 (Hanxi),121.5736,24.6378,宜蘭縣大同鄉牛鬥地區
730,C1U690,新寮 (Xinliao),121.7512,24.6255,宜蘭縣冬山鄉大進村大進七路51號(大進國民小學校園內)
731,C1U840,東澳嶺 (Dongaoling),121.7512,24.6255,宜蘭縣冬山鄉中山瀑布附近
732,C1U850,觀音海岸 (Guanyin Coast),121.8485,24.5378,宜蘭縣南澳鄉
733,C1U920,思源 (Siyuan),121.7785,24.3831,宜蘭縣南澳鄉之林務局羅東林區管理處和平事業區91林班
734,C1U930,粉鳥林 (FENNIAOLIN),121.3472,24.3931,宜蘭縣大同鄉與臺中市和平區交界之羅葉尾山步道邊(大甲溪事業區40林班內)
735,C1U860,頭城 (Toucheng) (撤銷站),121.8424,24.4970,宜蘭縣蘇澳鎮東澳里東澳路69號(粉鳥林安檢所樓頂)
736,C1U880,北關 (Beiguan) (撤銷站),121.8307,24.8532,宜蘭縣頭城鎮協天路468號(中華電信頭城海纜站內)
737,C1U720,南山 (Nanshan) (撤銷站),121.3816,24.4374,宜蘭縣頭城鎮濱海路三段(北關梗枋漁港北側路邊)
738,C1U830,烏石鼻 (Wushibi) (撤銷站),121.3816,24.4826,宜蘭縣大同鄉南山村4鄰埤南巷31-3號(南山國民小學內)
739,C1U680,冬山 (Dongshan) (撤銷站),121.8393,24.4826,宜蘭縣蘇澳鎮之烏石鼻(南澳事業區第10鄰班地上)
740,C1U521,雙連埤 (Shuanglianpi) (撤銷站),121.7934,24.6323,宜蘭縣冬山鄉南興村照安路26號(冬山國民中學內)
741,C1U580,北關 (Beiguan) (撤銷站),121.6412,24.9072,宜蘭縣員山鄉雙連埤地區(需徒步20分鐘)
742,C1U590,頭城 (Toucheng) (撤銷站),121.8734,24.9072,宜蘭縣頭城鎮(北關海防班哨旁)
743,C1U610,大礁溪 (Dajiaosi) (撤銷站),121.8146,24.7859,宜蘭縣頭城鎮新建里新興路111號(頭城家商操場角落)
744,C1U620,壯圍 (Jhuangwei) (撤銷站),121.6783,24.7859,宜蘭縣礁溪鄉二結村1鄰9-1號(國立宜蘭大學實驗林場)
745,C1U630,再連 (Zailian) (撤銷站),121.7895,24.7150,宜蘭縣壯圍鄉壯五路40號(壯圍國民小學操場旁)
746,C1U660,三星 (Sansing) (撤銷站),121.6794,24.7150,宜蘭縣員山鄉內城湖旁之山上果園
747,C0U730,思源 (Siyuan) (撤銷站),121.6544,24.3972,宜蘭縣三星鄉月眉街(三星鄉運動公園)
748,C0U680,冬山 (Dongshan) (撤銷站),121.3566,24.3972,宜蘭縣大同鄉(思源啞口旁，大甲溪事業區第40林班)
749,C0U640,羅東 (Luodong) (撤銷站),121.7935,24.6324,宜蘭縣冬山鄉南興村照安路26號(冬山國民中學內)
750,466990,花蓮 (HUALIEN),121.6132,23.9751,花蓮縣花蓮市花崗街24號
751,C0T790,大禹嶺 (Dayuling),121.3160,24.1861,花蓮縣花蓮市花崗街24號
752,C0T820,天祥 (Tianxiang),121.4956,24.1795,花蓮縣秀林鄉立霧溪事業區67林班地(救國團大禹山莊)
753,C0T9D0,和中 (Hezhong),121.4956,24.1795,花蓮縣秀林鄉立霧溪事業區80林班地(天祥祥德寺)
754,C0T9E0,大坑 (Dakeng),121.5819,23.8806,花蓮縣壽豐鄉10鄰山嶺80之1號(中華電信公司賀田山機房)旁
755,C0T9F0,水璉 (Shuilian),121.5819,23.8806,花蓮縣壽豐鄉10鄰山嶺80之1號(中華電信公司賀田山機房)旁
756,C0T9G0,鳳林山 (Fenglinshan),121.5425,23.7971,花蓮縣壽豐鄉水璉村
757,C0T9H0,加路蘭山 (Jialulanshan),121.4201,23.6829,花蓮縣鳳林鎮
758,C0T9I0,豐濱 (Fengbin),121.5274,23.6829,花蓮縣豐濱鄉臨海段776-4號
759,C0T9M0,靜浦 (Jingpu),121.5148,23.4551,花蓮縣豐濱鄉豐濱村
760,C0T9N0,富里 (Fuli),121.4950,23.4551,花蓮縣豐濱鄉靜浦村活動中心後山上
761,C0T870,鯉魚潭 (Liyutan),121.2493,23.1716,花蓮縣富里鄉永安街52號(富里國小)
762,C0T900,西林 (Xilin),121.4414,23.8119,花蓮縣壽豐鄉池南村池南路一段8號(鯉魚潭風景區旁)
763,C0T960,光復 (Guangfu),121.4414,23.8119,花蓮縣萬榮鄉西林路8鄰114號(西林國民小學運動場旁)
764,C0T9A0,月眉山 (Yuemeishan),121.4249,23.6606,花蓮縣光復鄉大進村糖廠街19號(台糖公司花蓮光復糖廠內)
765,C0T9B0,水源 (Shuiyuan),121.5398,23.8099,花蓮縣壽豐鄉月眉山旁的小山丘上(過米棧大橋往山上水璉方向至四號橋左轉之山上)
766,C0Z020,明里 (Mingli),121.5371,23.9918,花蓮縣秀林鄉原林務局水源段的苗圃內
767,C0Z050,佳心 (Jiaxin),121.2623,23.2087,花蓮縣富里鄉明里村明里社區後方山上
768,C0Z061,玉里 (Yuli),121.2131,23.3456,花蓮縣卓溪鄉佳心(玉山國家公園內，距花蓮卓溪鄉南安遊客步行2.5時之日據時代派出所舊址)
769,C0Z070,舞鶴 (Wuhe),121.3396,23.3215,花蓮縣玉里鎮樂合里新民41號(樂合國小)
770,C0Z080,富源 (Fuyuan),121.3740,23.4681,花蓮縣瑞穗鄉舞鶴村加納納山三角點旁
771,C0Z100,東華 (Donghwa),121.3782,23.8952,花蓮縣光復鄉大豐村9鄰265號(富源國中對面之半山腰上)
772,C0Z150,吉安光華 (Guanghua Ji-an),121.5498,23.8952,花蓮縣壽豐鄉大學路二段1號（國立東華大學）
773,C0Z160,鳳林 (Fenglin),121.5951,23.7461,花蓮縣吉安鄉南濱路一段531號(水資源回收中心)
774,C0Z170,卓溪 (Zhuoxi),121.3033,23.3442,花蓮縣鳳林鎮信義路200號(鳳林地政事務所)
775,C0Z180,新城 (Xincheng),121.3033,24.0394,花蓮縣卓溪鄉卓溪村中正路65-5號(卓溪鄉立圖書館)
776,C0Z190,富世 (Fushi),121.6297,24.1474,花蓮縣新城鄉大漢村光復路570號(新城鄉公所)
777,C0Z200,萬榮 (Wanrong),121.6297,24.1474,花蓮縣秀林鄉富世村127號(富世國小校園內)
778,C0Z210,瑞穗 (Ruisui),121.4201,23.7092,花蓮縣鳳林鎮長橋里長橋路2號(長橋國小)
779,C0Z220,和平林道 (Hepinglindao),121.6563,24.3439,花蓮縣瑞穗鄉鶴岡村167號(鶴岡國小)
780,C0Z230,和平 (Heping),121.6563,24.3071,花蓮縣秀林鄉臺電公司東部發電廠碧海機組廠區內(進入管制哨約7公里處)
781,C0Z250,瑞穗林道 (Ruisuilindao),121.3068,23.4928,花蓮縣卓溪鄉瑞穗林道約7.5K瑞欣礦區下方空地
782,C0Z270,蕃薯寮 (Fanshuliao),121.3068,23.4928,花蓮縣卓溪鄉瑞穗林道約7.5K瑞欣礦區下方空地
783,C0Z280,德武 (Dewu),121.5401,23.7383,花蓮縣壽豐鄉水璉村蕃薯寮附近山區道路旁(牛山段607地號內)
784,C0Z290,赤柯山 (Chikeshan),121.3829,23.3689,花蓮縣玉里鎮德武里附近山區道路旁(德武段680地號內)
785,C0Z300,東里 (Dongli),121.3829,23.2685,花蓮縣玉里鎮赤柯山段338地號
786,C0Z310,清水斷崖 (Qingshui Cliff),121.3054,23.2685,花蓮縣富里鄉東里村大莊路52號(東里消防分隊)
787,C0Z320,清水林道 (Qingshuilindao),121.6891,24.2182,花蓮縣秀林鄉臺9線大清水遊憩區下方空地
788,C0Z330,安通山 (Antongshan),121.1882,23.2712,花蓮縣卓溪鄉清水林道北側山區(新生段1地號)
789,C1S850,豐南 (Funan),121.3485,23.1221,花蓮縣玉里鎮安通產業道路附近山區
790,C1T800,洛韶 (Luoshao),121.2623,23.1221,花蓮縣富里鄉豐南村花82縣道盡頭叉路1k旁
791,C1T810,慈恩 (Ci-en),121.4539,24.2045,花蓮縣秀林鄉富世村中橫公路洛韶11號旁
792,C1T830,布洛灣 (Buluowan),121.3883,24.1920,花蓮縣秀林鄉富世村關原路3號(救國團慈恩山莊)
793,C1T920,中興 (Zhongxing),121.5712,24.1718,花蓮縣秀林鄉布洛灣地區(布洛灣遊客中心圓環之廣場旁邊)
794,C1T940,大觀 (Daguan),121.3731,23.7142,花蓮縣壽豐鄉中興大橋橋頭旁
795,C1T950,太安 (Tai-an),121.3731,23.7142,花蓮縣萬榮鄉(往臺16線過管制哨約12k處)
796,C1T970,大農 (Danong),121.4133,23.6152,花蓮縣萬榮鄉太田事業區128林班地(馬太鞍苗圃)
797,C1T980,龍澗 (Longjian),121.4113,24.0232,花蓮縣秀林鄉龍澗發電廠旁
798,C1T990,高寮 (Gaoliao),121.3568,23.3942,花蓮縣秀林鄉龍澗發電廠旁
799,C1TA00,太魯閣 (Taroko),121.3568,24.1577,花蓮縣玉里鎮觀音里15鄰9號(觀音國民小學校園內)
800,C1Z030,紅葉 (Hongye),121.3388,23.4931,花蓮縣秀林鄉富世291號（太魯閣國家公園管理處內）
801,C1Z040,立山 (Lishan),121.3388,23.4931,花蓮縣萬榮鄉紅葉村教堂附近
802,C1Z110,三棧 (Sanzhan),121.3273,24.1155,花蓮縣卓溪鄉立山村後山上
803,C1Z120,壽豐 (Shoufeng),121.6050,23.8708,花蓮縣秀林鄉雙露山
804,C1Z130,銅門 (Tongmen),121.4928,23.9656,花蓮縣壽豐鄉壽豐村壽山路37號(壽豐鄉文康中心)
805,C1Z140,荖溪 (Laoxi),121.4928,23.8905,花蓮縣秀林鄉銅門村69號(銅門國小)
806,C1Z240,中平林道 (Zhongpinglindao),121.4596,23.4211,花蓮縣秀林鄉
807,C1Z090,三棧 (San-Zhan) (撤銷站),121.6051,24.1169,花蓮縣卓溪鄉中平林道(玉里林道)約15K鐵牌處步行上山高地
808,C1Z010,卓樂 (Jhuole) (撤銷站),121.6051,23.2970,花蓮縣秀林鄉雙露山
809,C1Z020,明里 (Mingli) (撤銷站),121.2716,23.2970,花蓮縣卓溪鄉卓清村卓樂社區長老教會旁
810,C1T930,鳳林 (Fonglin) (撤銷站),121.2622,23.7436,花蓮縣富里鄉明里村明里社區後方山上
811,C1T850,吉安 (Ji-an) (撤銷站),121.4456,23.7436,花蓮縣鳳林鎮鳳智里中正路2段1號(鳳林國民小學後方鐵道旁)
812,C1T860,銅門 (Tongmen) (撤銷站),121.4926,23.9660,花蓮縣吉安鄉吉安村吉安路2段97號(吉安國民小學教室之屋頂上)
813,C1T880,吳全城 (Wucyuancheng) (撤銷站),121.5479,23.8869,花蓮縣秀林鄉銅門村12鄰108號(銅門國小後面農地上)
814,C1T890,壽豐 (Shoufeng) (撤銷站),121.5078,23.8690,花蓮縣壽豐鄉平和村吳全10號(和平國小之吳全國小操場旁)
815,C1T900,西林 (Xilin) (撤銷站),121.5078,23.8068,花蓮縣壽豐鄉壽豐村壽山路19號(壽豐國民小學操場旁)
816,C1T910,東壙 (Dongkuang) (撤銷站),121.4178,23.8068,花蓮縣萬榮鄉西林路8鄰114號(西林國民小學運動場旁)
817,C0T9C0,富世 (Fushih) (撤銷站),121.6296,24.1481,花蓮縣萬榮鄉西林村1-1號(榮民工程處蔣公銅像旁)
818,C0T841,新城 (Sincheng) (撤銷站),121.6094,24.0379,花蓮縣新城鄉大漢村樹人街1號(大漢技術學院內)
819,467540,大武 (DAWU),120.9037,22.3556,臺東縣大武鄉大武街115號
820,467610,成功 (CHENGGONG),120.9037,23.0974,臺東縣大武鄉大武街115號
821,467620,蘭嶼 (LANYU),121.5583,22.0369,臺東縣成功鎮公民路84號
822,467660,臺東 (TAITUNG),121.1545,22.7522,臺東縣蘭嶼鄉紅頭村2號
823,C0S660,下馬 (Xiama),121.1545,22.7522,臺東縣臺東市大同路106號
824,C0S690,太麻里 (Taimali),120.9853,22.6090,臺東縣海端鄉廢棄下馬派出所旁
825,C0S700,知本 (Jhihben),121.0056,22.6848,臺東縣太麻里鄉(往金針山茶區之半路上)
826,C0S710,鹿野 (Luye),121.1229,22.9177,臺東縣卑南鄉溫泉村(溫泉國小之樂山分校內)
827,C0S730,綠島 (Ludao),121.1229,22.9177,臺東縣鹿野鄉鹿野高台高眺亭公廁東側草地上
828,C0S740,池上 (Chihshang),121.4753,22.6672,臺東縣綠島鄉
829,C0S750,向陽 (Siangyang),120.9861,23.2483,臺東縣池上鄉新興村104號(退輔會臺東農場內)
830,C0S760,紅石 (Hongshih),120.9861,23.2483,臺東縣海端鄉向陽(公路局向陽工務段圍牆內)
831,C0S770,大溪山 (Dasishan),121.1262,23.0691,臺東縣海端鄉紅石(紅石瞭望臺旁)
832,C0S790,金崙 (Jinlun),120.9433,22.4784,臺東縣太麻里鄉多良村(廢棄中華電信轉播站旁)
833,C0S810,東河 (Donghe),120.9668,22.9726,臺東縣太麻里鄉金崙段0304-1地號
834,C0S830,長濱 (Changbin),121.3039,23.2868,臺東縣東河鄉北東河17鄰26號(東河國民小學操場旁)
835,C0S840,南田 (Nantian),121.4119,22.2797,臺東縣長濱鄉竹湖村移民橋後方山頂三角點旁
836,C0S890,關山 (Guanshan),120.8892,23.0395,臺東縣達仁鄉南田村南田風景區公園對面
837,C0S900,蘭嶼高中 (Lanyu High School),121.5121,22.0490,臺東縣關山鎮親水公園內
838,C0S910,蘭嶼燈塔 (Lanyu Lighthouse),121.5121,22.0811,臺東縣蘭嶼鄉椰油村37號（蘭嶼高中內）
839,C0S920,金峰嘉蘭 (Jialan Jinfeng),121.5031,22.0811,臺東縣蘭嶼鄉椰油段1-7地號（蘭嶼燈塔旁）
840,C0S930,延平 (Yanping),121.0840,22.9025,臺東縣金峰鄉嘉蘭村12鄰665號(金峰鄉嘉蘭村活動中心)
841,C0S940,石寧山 (Shiningshan),121.4066,23.2237,臺東縣臺東縣延平鄉昇平路75號(延平消防分隊)
842,C0S950,七塊厝 (Qikuaicuo),121.4066,22.9544,臺東縣長濱鄉寧埔村石寧山附近山區
843,C0S960,香蘭 (Xianglan),120.9933,22.5875,臺東縣東河鄉尚德村七塊厝產業道路附近山區
844,C0S970,加津林 (Jiajinlin),120.9933,22.5875,臺東縣太麻里鄉香蘭村四鄰28號 (香蘭國小)
845,C0S980,勝林山 (Shenglinshan),120.9269,22.4304,臺東縣大武鄉大竹村14鄰加津林4號(舊高溪派出所)
846,C0S990,山豬窟 (Shanzhuku),120.8938,22.3186,臺東縣達仁鄉勝林山山頂停機坪旁(與大武鄉交界附近)
847,C0SA00,歷坵 (Liqiu),120.8573,22.3186,臺東縣大武鄉南興村山豬窟產業道路附近山區(梅園涼亭旁)
848,C0SA10,檳榔四格山 (Binlangsigeshan),120.8918,22.8100,臺東縣金峰鄉歷坵產業道路附近山區
849,C0SA20,金崙山 (Jinlunshan),121.1093,22.5674,臺東縣卑南鄉檳榔四格山山頂瞭望臺旁
850,C0SA30,都歷 (Duli),121.3236,23.0203,臺東縣成功鎮新村路25號(東部海岸國家風景區管理處)
851,C0SA40,瑞和 (Ruihe),121.3236,23.0203,臺東縣成功鎮新村路25號(東部海岸國家風景區管理處)
852,C0SA60,知本（水試所） (Zhiben (FRI)),121.0827,22.7023,臺東縣臺東市知本路2段291巷299號
853,C0SA80,土坂 (Tuban),121.0827,22.4531,臺東縣臺東市知本路2段291巷299號
854,C0SA90,達仁林場 (Darenlinchang),120.8875,22.2643,臺東縣達仁鄉土坂村1鄰10號(土坂國民小學操場旁)
855,C1S670,摩天 (Motian),121.0270,23.1995,臺東縣達仁鄉臺東達五號農路4K處
856,C1S800,華源 (Huayuan),121.0232,22.6578,臺東縣海端鄉(省道臺20線169K福德宮後方)
857,C1S820,金峰 (Jinfeng),121.0232,22.6578,臺東縣太麻里鄉華源村
858,C1S860,利嘉 (LiChai),120.9332,22.5909,臺東縣金峰鄉嘉蘭村嘉蘭國小旁
859,C1S870,南美山 (NanMaiSan),121.0505,22.8094,臺東縣卑南鄉利嘉林道6k附近梅子園
860,C1S880,壽卡 (Shouka),120.8589,22.2389,臺東縣成功鎮南美山產業道路盡頭柑橘園
861,C1SA50,利嘉林道 (Lijialindao),121.0093,22.8232,臺東縣達仁鄉(大武事業區第48林班內)電信轉播站後方
862,C1SA70,都蘭 (Dulan),121.0093,22.8779,臺東縣卑南鄉利嘉林道17K處
863,C1S620,土阪 (Tuban) (撤銷站),120.8875,22.4531,臺東縣東河鄉都蘭村431號(都蘭國民小學教室頂樓)
864,C1S630,都蘭 (Dulian) (撤銷站),120.8875,22.4531,臺東縣達仁鄉土阪村1鄰10號(土阪國民小學操場旁)
865,C1S660,下馬 (Siama) (撤銷站),121.2279,23.1501,臺東縣東河鄉都蘭村431號(都蘭國民小學操場旁)
866,C0S680,紅葉山 (Hongyeshan) (撤銷站),121.0700,22.9198,臺東縣海端鄉廢棄下馬派出所旁
867,467300,東吉島 (DONGJIDAO),119.6674,23.2569,澎湖縣望安鄉東吉村156號
868,467350,澎湖 (PENGHU),119.6674,23.2569,澎湖縣望安鄉東吉村156號
869,C0W120,西嶼 (Xiyu),119.6674,23.2569,澎湖縣望安鄉東吉村156號
870,C0W130,花嶼 (Huayu),119.5630,23.5655,澎湖縣西嶼鄉195號(西嶼燈塔西方)
871,467110,金門 (KINMEN),118.2892,24.4073,金門縣金城鎮金水里西海路一段250號
872,C0W140,金沙 (Jinsha),118.4087,24.4882,金門縣金城鎮金水里西海路一段250號
873,C0W150,金寧 (Jinning),118.3289,24.4577,金門縣金沙鎮環島北路四段465號(金門縣自來水廠榮湖淨水場)
874,C0W160,烏坵 (Wuqiu),119.4495,24.9944,金門縣金寧鄉頂林路315號(金門縣消防局)
875,467990,馬祖 (MATSU),119.9234,26.1692,連江縣南竿鄉四維村6鄰88號
876,C0W110,東莒 (Dongju),119.9234,25.9652,連江縣南竿鄉四維村6鄰88號
877,C0W170,東引 (Dongyin) (撤銷站),119.9806,25.9652,連江縣莒光鄉福正村1號(福正抽水機房，莒光遊客中心後方)
